,Unnamed: 0,url,score_1,score_1_url,score_2,score_2_url,score_3,score_3_url
2785,2785,https://dnd.su/bestiary/285-shield-guardian/,0.0794461520365173,https://dnd.su/bestiary/4984-living-cloudkill/,0.0614209631209228,https://dnd.su/bestiary/4933-drannin-splithelm/,0.0501229771258382,https://dnd.su/bestiary/290-blue-slaad/
2786,2786,https://dnd.su/bestiary/5115-elzerina-cassalanter/,1.0000000000000002,https://dnd.su/bestiary/5367-terenzio-cassalanter/,0.0932477645436491,https://dnd.su/bestiary/5360-jenks/,0.0871356519567335,https://dnd.su/bestiary/5104-awakened-rat/
2787,2787,https://dnd.su/bestiary/12717-enna-the-silence-galakiir-levels-1-4/,0.4841232214853985,https://dnd.su/bestiary/12723-sabrina-kill-more-kilgore-levels-1-4/,0.4522470231763099,https://dnd.su/bestiary/12727-torgja-stonecrusher-levels-1-4/,0.4465456661018676,https://dnd.su/bestiary/12720-gregir-fendelsohn-levels-1-4/
2788,2788,https://dnd.su/bestiary/5877-eldeth-feldrun/,0.4084938050875213,https://dnd.su/bestiary/5898-emerald-enclave-scout/,0.3885225049635564,https://dnd.su/bestiary/10597-sea-elf-scout/,0.3816046865915667,https://dnd.su/bestiary/439-scout/
2789,2789,https://dnd.su/bestiary/6023-eblis/,0.1022505247118476,https://dnd.su/bestiary/5908-peebles/,0.0988993234175935,https://dnd.su/bestiary/4604-drow-spy/,0.0837227679017889,https://dnd.su/bestiary/1219-su-monster/
2790,2790,https://dnd.su/bestiary/12718-enna-the-silence-galakiir-levels-5-8/,0.3145352233191608,https://dnd.su/bestiary/4479-lords-alliance-spy/,0.3135034320087145,https://dnd.su/bestiary/7696-kella-darkhope/,0.2775089523124334,https://dnd.su/bestiary/12732-tosh-starling-levels-5-8/
2791,2791,https://dnd.su/bestiary/39-azer/,0.099314229672663,https://dnd.su/bestiary/6024-asharra/,0.0708461088249384,https://dnd.su/bestiary/8313-prismari-apprentice/,0.065712427442395,https://dnd.su/bestiary/7167-burnished-hart/
2792,2792,https://dnd.su/bestiary/9253-elaina-sartell/,0.3791560464878158,https://dnd.su/bestiary/7697-xolkin-alassandar/,0.2891114394252724,https://dnd.su/bestiary/7416-gothad-miskal/,0.2785160210035817,https://dnd.su/bestiary/7425-nathrow-arple/
2793,2793,https://dnd.su/bestiary/6784-grung-elite-warrior/,0.7406921779083238,https://dnd.su/bestiary/6075-yorb/,0.1206874216406072,https://dnd.su/bestiary/7736-ice-spider-queen/,0.1084788680154383,https://dnd.su/bestiary/7525-locathah-hunter/
2794,2794,https://dnd.su/bestiary/8431-elkhorn/,0.1656104274863696,https://dnd.su/bestiary/8390-glass-pegasus/,0.1526577621421059,https://dnd.su/bestiary/8427-zarak/,0.1465741903870135,https://dnd.su/bestiary/7697-xolkin-alassandar/
2795,2795,https://dnd.su/bestiary/5116-embric/,0.32847986823748,https://dnd.su/bestiary/7697-xolkin-alassandar/,0.2891737990586936,https://dnd.su/bestiary/7416-gothad-miskal/,0.2785760952677003,https://dnd.su/bestiary/7425-nathrow-arple/
2796,2796,https://dnd.su/bestiary/150-ettercap/,0.2460714029731652,https://dnd.su/bestiary/7736-ice-spider-queen/,0.1147077711351022,https://dnd.su/bestiary/360-giant-constrictor-snake/,0.0986564013938427,https://dnd.su/bestiary/6175-carrion-ogre/
2797,2797,https://dnd.su/bestiary/11834-evin-giltall/,0.6159544721305383,https://dnd.su/bestiary/7716-knight-of-the-mithral-shield/,0.5628636310546334,https://dnd.su/bestiary/440-knight/,0.5533471254272891,https://dnd.su/bestiary/5821-aljanor-keenblade/
2798,2798,https://dnd.su/bestiary/7185-flitterstep-eidolon/,0.1134074309740712,https://dnd.su/bestiary/959-phantom-warrior/,0.0934053800393779,https://dnd.su/bestiary/21-mormesk-the-wraith/,0.0893952242292757,https://dnd.su/bestiary/7043-sword-wraith-warrior/
2799,2799,https://dnd.su/bestiary/4697-emil-toranescu/,0.8943011289002082,https://dnd.su/bestiary/224-werewolf/,0.8841291041113897,https://dnd.su/bestiary/4719-kiril-stoyanovich/,0.8687588668391061,https://dnd.su/bestiary/4812-zuleika-toranescu/
2800,2800,https://dnd.su/bestiary/6053-elok-jaharwon/,0.5876110070127685,https://dnd.su/bestiary/6427-raggadragga/,0.4756544031779004,https://dnd.su/bestiary/221-wereboar/,0.322995002163929,https://dnd.su/bestiary/223-weretiger/
2801,2801,https://dnd.su/bestiary/151-ettin/,0.0750128623280676,https://dnd.su/bestiary/7872-fiendish-orc/,0.0705453186762466,https://dnd.su/bestiary/570-orc-blade-of-ilneval/,0.069256252246494,https://dnd.su/bestiary/258-orc-war-chief/
2802,2802,https://dnd.su/bestiary/10407-edgin-darvis/,0.1158206364761661,https://dnd.su/bestiary/6569-enchanter-wizard/,0.1091045311276621,https://dnd.su/bestiary/6185-riina-freth/,0.1026834660821292,https://dnd.su/bestiary/7893-james-cryon/
